trip_id,ref_no,latitude,longitude,datetime
136,4,19.198826,72.965284,2024-08-14 16:33:11
136,4,19.198615,72.965684,2024-08-14 16:33:21
136,4,19.19846,72.965973,2024-08-14 16:33:29
136,4,19.197353,72.967506,2024-08-14 16:36:44
136,4,19.197353,72.967506,2024-08-14 16:37:08
136,4,19.193357,72.96756,2024-08-14 16:37:35
136,4,19.193151,72.967688,2024-08-14 16:37:51
136,4,19.192935,72.967622,2024-08-14 16:38:03
136,4,19.192864,72.967546,2024-08-14 16:38:06
136,4,19.192864,72.967546,2024-08-14 16:38:11
136,4,19.192864,72.967546,2024-08-14 16:38:14
136,4,19.192431,72.967231,2024-08-14 16:38:38
136,4,19.192368,72.967293,2024-08-14 16:38:41
136,4,19.192324,72.9674,2024-08-14 16:38:44
136,4,19.19228,72.967462,2024-08-14 16:39:11
136,4,19.19228,72.967462,2024-08-14 16:39:37
136,4,19.19228,72.967462,2024-08-14 16:39:40
136,4,19.191206,72.967911,2024-08-14 16:39:48
136,4,19.190013,72.967782,2024-08-14 16:40:49
136,4,19.190013,72.967782,2024-08-14 16:40:55
136,4,19.190013,72.967782,2024-08-14 16:41:05
136,4,19.190013,72.967782,2024-08-14 16:41:08
136,4,19.18748,72.968008,2024-08-14 16:42:25
136,4,19.18748,72.968008,2024-08-14 16:42:35
136,4,19.187322,72.968622,2024-08-14 16:42:51
136,4,19.187064,72.9702,2024-08-14 16:44:17
136,4,19.187064,72.9702,2024-08-14 16:44:25
136,4,19.187064,72.9702,2024-08-14 16:44:28
136,4,19.187371,72.970937,2024-08-14 16:44:45
136,4,19.187626,72.97148,2024-08-14 16:45:05
136,4,19.187706,72.971777,2024-08-14 16:45:15
136,4,19.18778,72.972502,2024-08-14 16:45:35
136,4,19.187815,72.973106,2024-08-14 16:45:55
136,4,19.187813,72.973471,2024-08-14 16:46:05
136,4,19.187813,72.973471,2024-08-14 16:46:29
136,4,19.188777,72.974653,2024-08-14 16:49:10
136,4,19.188777,72.974653,2024-08-14 16:49:20
136,4,19.188777,72.974653,2024-08-14 16:49:31
136,4,19.188777,72.974653,2024-08-14 16:49:41
136,4,19.188777,72.974653,2024-08-14 16:49:50
136,4,19.188777,72.974653,2024-08-14 16:50:00
136,4,19.188777,72.974653,2024-08-14 16:50:11
136,4,19.188777,72.974653,2024-08-14 16:50:21
136,4,19.188777,72.974653,2024-08-14 16:50:30
136,4,19.188777,72.974653,2024-08-14 16:50:40
136,4,19.188777,72.974653,2024-08-14 16:50:51
136,4,19.188777,72.974653,2024-08-14 16:51:01
136,4,19.188777,72.974653,2024-08-14 16:51:10
136,4,19.188777,72.974653,2024-08-14 16:51:20
136,4,19.195217,72.976959,2024-08-14 17:09:37
136,4,19.197246,72.97728,2024-08-14 17:10:47
136,4,19.197246,72.97728,2024-08-14 17:10:52
136,4,19.197722,72.977386,2024-08-14 17:11:00
136,4,19.198488,72.977288,2024-08-14 17:11:29
136,4,19.198664,72.977262,2024-08-14 17:11:31
136,4,19.199817,72.977271,2024-08-14 17:11:51
136,4,19.201211,72.977662,2024-08-14 17:12:20
136,4,19.201211,72.977662,2024-08-14 17:12:42
136,4,19.202024,72.977804,2024-08-14 17:13:03
136,4,19.203122,72.977973,2024-08-14 17:13:54
136,4,19.204186,72.977675,2024-08-14 17:14:23
136,4,19.204337,72.977662,2024-08-14 17:14:26
136,4,19.204413,72.977622,2024-08-14 17:14:28
136,4,19.206142,72.97896,2024-08-14 17:16:01
136,4,19.206182,72.979368,2024-08-14 17:16:23
136,4,19.206182,72.979368,2024-08-14 17:16:35
136,4,19.206182,72.979368,2024-08-14 17:16:44
136,4,19.206093,72.981497,2024-08-14 17:17:55
136,4,19.206175,72.982453,2024-08-14 17:18:16
136,4,19.20628,72.982488,2024-08-14 17:18:19
136,4,19.206735,72.982591,2024-08-14 17:18:29
136,4,19.207384,72.982635,2024-08-14 17:18:44
136,4,19.207864,72.982648,2024-08-14 17:19:28
136,4,19.208355,72.982648,2024-08-14 17:20:54
137,81,19.201542,72.945564,2024-08-14 15:48:13
137,81,19.201542,72.945564,2024-08-14 15:48:25
137,81,19.201542,72.945564,2024-08-14 15:48:45
137,81,19.201542,72.945564,2024-08-14 15:48:55
137,81,19.201542,72.945564,2024-08-14 15:49:15
137,81,19.201542,72.945564,2024-08-14 15:49:25
137,81,19.201542,72.945564,2024-08-14 15:50:42
137,81,19.201542,72.945564,2024-08-14 15:50:45
137,81,19.201542,72.945564,2024-08-14 15:50:48
137,81,19.201373,72.946977,2024-08-14 15:51:19
137,81,19.201277,72.947288,2024-08-14 15:51:29
137,81,19.201166,72.947822,2024-08-14 15:51:45
137,81,19.200962,72.948644,2024-08-14 15:52:08
137,81,19.201006,72.948728,2024-08-14 15:52:11
137,81,19.201088,72.948755,2024-08-14 15:52:14
137,81,19.201197,72.948831,2024-08-14 15:52:17
137,81,19.201588,72.949173,2024-08-14 15:52:37
137,81,19.202351,72.949373,2024-08-14 15:52:57
137,81,19.202722,72.949448,2024-08-14 15:53:07
137,81,19.20332,72.949608,2024-08-14 15:53:37
137,81,19.204455,72.949866,2024-08-14 15:54:07
137,81,19.205015,72.950097,2024-08-14 15:54:36
137,81,19.204931,72.950653,2024-08-14 15:55:06
137,81,19.204915,72.95076,2024-08-14 15:55:16
137,81,19.204651,72.951911,2024-08-14 15:55:46
137,81,19.204326,72.9532,2024-08-14 15:56:16
137,81,19.204037,72.954537,2024-08-14 15:57:04
137,81,19.2037,72.955062,2024-08-14 15:57:17
137,81,19.203497,72.955368,2024-08-14 15:57:27
137,81,19.203206,72.955835,2024-08-14 15:57:48
137,81,19.202568,72.956755,2024-08-14 15:58:37
137,81,19.201937,72.957795,2024-08-14 15:59:03
137,81,19.201653,72.95904,2024-08-14 15:59:51
137,81,19.200308,72.961844,2024-08-14 16:01:31
137,81,19.199797,72.963026,2024-08-14 16:02:11
137,81,19.199797,72.963026,2024-08-14 16:02:22
137,81,19.199362,72.964111,2024-08-14 16:03:51
137,81,19.199362,72.964111,2024-08-14 16:04:11
137,81,19.197137,72.967515,2024-08-14 16:07:03
137,81,19.196246,72.967088,2024-08-14 16:07:36
137,81,19.195384,72.966826,2024-08-14 16:08:15
137,81,19.194937,72.96676,2024-08-14 16:08:18
137,81,19.194506,72.966706,2024-08-14 16:08:38
137,81,19.194282,72.966697,2024-08-14 16:08:44
137,81,19.194202,72.96672,2024-08-14 16:08:47
137,81,19.193866,72.966826,2024-08-14 16:08:59
137,81,19.193653,72.967164,2024-08-14 16:09:09
137,81,19.193575,72.967293,2024-08-14 16:09:14
137,81,19.193235,72.96768,2024-08-14 16:09:34
137,81,19.193177,72.967706,2024-08-14 16:09:37
137,81,19.193128,72.967688,2024-08-14 16:09:40
137,81,19.192906,72.967497,2024-08-14 16:09:53
137,81,19.192619,72.9674,2024-08-14 16:10:10
137,81,19.192477,72.967368,2024-08-14 16:10:13
137,81,19.192477,72.967368,2024-08-14 16:10:17
137,81,19.192011,72.967315,2024-08-14 16:10:37
137,81,19.191457,72.967444,2024-08-14 16:10:52
137,81,19.191355,72.967804,2024-08-14 16:11:13
137,81,19.191188,72.967786,2024-08-14 16:11:19
137,81,19.190671,72.967786,2024-08-14 16:11:44
