rd_id,route,source,source_lat,source_long,destination,destination_lat,destination_long,distance,distance_direct,trip_id,ref_no,source_time,destination_time,duration,weather,day_type,shift_type,source_accuracy,destination_accuracy
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,184,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,185,149,10-08-24 19:16,10-08-24 19:20,240,,,,46.52680218,52.95353885
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,186,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,187,149,10-08-24 16:09,10-08-24 16:12,121,,,,14.47863316,79.88959265
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,188,447,10-08-24 12:47,10-08-24 12:50,186,,,,21.4963638,26.55247887
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,189,199,10-08-24 12:48,10-08-24 12:50,161,,,,25.5670146,33.60865689
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,190,192,10-08-24 11:41,10-08-24 11:43,114,,,,25.18357799,17.12673088
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,191,192,10-08-24 9:18,10-08-24 9:20,111,,,,20.39923345,11.79260062
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,192,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,193,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,194,542,09-08-24 19:23,09-08-24 19:25,150,,,,46.1785388,12.96865302
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,195,44,09-08-24 12:11,09-08-24 12:14,179,,,,17.14579568,9.770870319
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,196,212,09-08-24 11:43,09-08-24 11:46,141,,,,38.42870943,99.57126577
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,197,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,198,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,199,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,200,453,08-08-24 20:41,08-08-24 20:44,146,,,,54.87331734,70.51403948
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,201,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,202,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,203,440,08-08-24 16:34,08-08-24 16:36,116,,,,19.99136219,15.68736402
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,204,85,08-08-24 16:33,08-08-24 16:35,122,,,,15.44996619,53.9451821
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,205,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,206,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,207,415,07-08-24 17:39,07-08-24 17:43,195,,,,25.21214327,40.25795394
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,208,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,209,189,07-08-24 10:14,07-08-24 10:16,102,,,,16.79008557,46.36487783
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,210,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,211,599,06-08-24 6:56,-1,-1,,,,65.19267578,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,212,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,213,440,04-08-24 15:30,04-08-24 15:33,159,,,,43.73398478,50.31159497
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,214,52,04-08-24 13:52,04-08-24 13:54,122,,,,34.74842886,69.57549948
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,215,207,-1,04-08-24 15:57,-1,,,,-1,24.55196146
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,216,52,04-08-24 10:52,04-08-24 10:53,69,,,,18.90238319,20.65223106
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,217,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,218,207,04-08-24 7:03,-1,-1,,,,41.71561816,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,219,-1,-1,-1,-1,,,,-1,-1
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,220,17,03-08-24 6:20,03-08-24 6:22,97,,,,19.82518773,12.9212731
14,6,Hari Niwas,19.1910115,72.9679197,Ice Factory,19.187378,72.968645,500,411.14,221,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,1,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,2,39,17-02-25 21:28,-1,-1,,,,16.74543938,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,3,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,4,455,17-02-25 12:47,17-02-25 12:50,171,,,,18.2593772,48.80633626
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,5,192,17-02-25 12:06,17-02-25 12:09,189,,,,21.15588165,25.86425592
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,6,471,17-02-25 11:42,-1,-1,,,,16.96631233,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,7,81,16-02-25 20:20,16-02-25 20:25,350,,,,59.24864819,60.86072319
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,8,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,9,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,10,209,16-02-25 13:38,-1,-1,,,,23.46363003,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,11,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,12,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,13,469,14-02-25 12:44,-1,-1,,,,7.512271395,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,14,486,14-02-25 12:16,14-02-25 12:20,220,,,,21.96818098,19.02874341
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,15,487,14-02-25 11:38,14-02-25 11:42,240,,,,3.548433423,17.89176906
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,16,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,17,152,13-02-25 22:00,13-02-25 22:03,170,,,,22.1477904,95.73301757
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,18,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,19,529,12-02-25 12:45,12-02-25 12:49,230,,,,35.5463512,47.05189695
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,20,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,21,439,11-02-25 19:06,11-02-25 19:12,371,,,,38.33221607,90.97070455
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,22,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,23,27,-1,10-02-25 13:50,-1,,,,-1,66.95148117
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,24,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,25,218,09-02-25 20:22,09-02-25 20:28,363,,,,31.39435066,21.48117457
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,26,150,09-02-25 13:45,09-02-25 13:49,207,,,,40.5017763,37.14453852
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,27,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,28,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,29,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,30,166,05-02-25 12:23,05-02-25 12:27,248,,,,57.34187538,38.13009876
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,31,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,32,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,33,493,04-02-25 12:02,04-02-25 12:05,210,,,,49.04183218,16.79939477
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,34,105,04-02-25 12:01,04-02-25 12:05,242,,,,39.16096977,68.64075589
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,35,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,36,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,37,462,30-01-25 20:01,30-01-25 20:10,531,,,,53.68992523,73.55383146
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,38,199,30-01-25 13:00,30-01-25 13:04,223,,,,26.00957938,12.01097585
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,39,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,40,585,28-01-25 7:07,28-01-25 7:10,160,,,,8.882327287,15.28581791
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,41,141,24-01-25 19:52,24-01-25 20:05,778,,,,10.75863752,8.612112984
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,42,83,24-01-25 12:51,24-01-25 12:58,405,,,,12.30049274,89.19537316
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,43,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,44,438,-1,22-01-25 22:11,-1,,,,-1,41.70174339
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,45,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,46,70,18-01-25 14:02,18-01-25 14:05,176,,,,14.74804105,90.72122562
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,47,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,48,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,49,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,50,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,51,526,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,52,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,53,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,54,447,29-12-24 15:20,29-12-24 15:24,267,,,,8.708007141,93.45175105
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,55,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,56,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,57,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,58,441,24-11-24 15:41,24-11-24 15:45,212,,,,6.116737965,37.79596105
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,59,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,60,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,61,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,62,81,30-08-24 19:35,30-08-24 19:49,854,,,,33.375739,7.172254842
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,63,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,64,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,65,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,66,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,67,210,28-08-24 16:15,28-08-24 16:20,290,,,,12.6847007,22.83226094
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,68,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,69,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,70,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,71,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,72,173,26-08-24 10:46,26-08-24 10:50,246,,,,9.255293707,48.59960344
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,73,173,26-08-24 10:46,26-08-24 10:50,246,,,,9.255293707,48.59960344
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,74,85,25-08-24 16:05,25-08-24 16:09,221,,,,12.6801362,51.51809489
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,75,210,25-08-24 13:30,25-08-24 13:33,178,,,,58.57426782,43.42410266
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,76,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,77,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,78,452,24-08-24 17:35,24-08-24 17:39,284,,,,45.88419891,12.05312692
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,79,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,80,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,81,189,24-08-24 13:05,-1,-1,,,,50.48410709,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,82,382,24-08-24 5:57,-1,-1,,,,16.43354236,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,83,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,84,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,85,591,22-08-24 15:03,-1,-1,,,,78.44869665,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,86,56,21-08-24 18:44,21-08-24 18:53,520,,,,20.21518816,41.06492566
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,87,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,88,154,21-08-24 12:29,-1,-1,,,,60.51607966,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,89,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,90,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,91,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,92,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,93,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,94,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,95,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,96,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,97,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,98,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,99,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,100,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,101,129,20-08-24 6:19,20-08-24 6:21,147,,,,15.95714772,20.02302926
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,102,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,103,115,19-08-24 19:54,-1,-1,,,,40.71816807,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,104,61,19-08-24 10:57,19-08-24 11:00,180,,,,2.205376205,48.0357659
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,105,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,106,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,107,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,108,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,109,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,110,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,111,77,17-08-24 13:31,17-08-24 13:35,245,,,,38.39184388,30.54759931
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,112,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,113,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,114,77,17-08-24 11:19,17-08-24 11:23,250,,,,14.21921115,52.84344788
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,115,4,17-08-24 11:07,17-08-24 11:13,317,,,,16.65234697,28.83159039
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,116,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,117,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,118,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,119,11,16-08-24 17:21,16-08-24 17:27,312,,,,59.8209179,74.10544842
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,120,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,121,166,16-08-24 12:07,16-08-24 12:10,227,,,,26.18602557,83.09042598
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,122,166,16-08-24 9:13,16-08-24 9:17,234,,,,43.7589898,36.15958975
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,123,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,124,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,125,166,16-08-24 6:54,16-08-24 6:57,172,,,,22.07873817,34.34059247
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,126,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,127,453,15-08-24 16:54,15-08-24 17:01,430,,,,6.739879701,36.66377615
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,128,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,129,455,15-08-24 15:47,-1,-1,,,,33.30395257,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,130,81,15-08-24 15:08,15-08-24 15:12,211,,,,22.65902461,33.82026198
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,131,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,132,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,133,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,134,4,14-08-24 20:07,14-08-24 20:15,451,,,,24.18193103,21.31128575
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,135,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,136,4,14-08-24 16:42,14-08-24 16:51,509,,,,6.678974382,2.997069814
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,137,81,14-08-24 16:13,14-08-24 16:17,233,,,,54.69910418,17.01602622
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,138,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,139,194,14-08-24 13:22,-1,-1,,,,41.30481885,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,140,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,141,429,14-08-24 10:37,-1,-1,,,,48.21721409,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,142,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,143,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,144,429,14-08-24 10:37,-1,-1,,,,48.21721409,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,145,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,146,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,147,-1,-1,-1,-1,,,,-1,-1
15,6,Ice Factory,19.187378,72.968645,Gaondevi,19.18879,72.974678,750,652.73,148,-1,-1,-1,-1,,,,-1,-1
